"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","SHPRICE","TOT","IDX2015","M","1993-03",4.458072,
"COL","SHPRICE","TOT","IDX2015","M","1993-04",4.51811,
"COL","SHPRICE","TOT","IDX2015","M","1993-05",4.641815,
"COL","SHPRICE","TOT","IDX2015","M","1993-06",4.555627,
"COL","SHPRICE","TOT","IDX2015","M","1993-07",4.771523,
"COL","SHPRICE","TOT","IDX2015","M","1993-08",5.167073,
"COL","SHPRICE","TOT","IDX2015","M","1993-09",5.772572,
"COL","SHPRICE","TOT","IDX2015","M","1993-10",6.360958,
"COL","SHPRICE","TOT","IDX2015","M","1993-11",6.569594,
"COL","SHPRICE","TOT","IDX2015","M","1993-12",7.253495,
"COL","SHPRICE","TOT","IDX2015","M","1994-01",8.292892,
"COL","SHPRICE","TOT","IDX2015","M","1994-02",9.974187,
"COL","SHPRICE","TOT","IDX2015","M","1994-03",10.40594,
"COL","SHPRICE","TOT","IDX2015","M","1994-04",10.34324,
"COL","SHPRICE","TOT","IDX2015","M","1994-05",10.53904,
"COL","SHPRICE","TOT","IDX2015","M","1994-06",10.33799,
"COL","SHPRICE","TOT","IDX2015","M","1994-07",10.26479,
"COL","SHPRICE","TOT","IDX2015","M","1994-08",9.756966,
"COL","SHPRICE","TOT","IDX2015","M","1994-09",10.11176,
"COL","SHPRICE","TOT","IDX2015","M","1994-10",10.042,
"COL","SHPRICE","TOT","IDX2015","M","1994-11",9.081548,
"COL","SHPRICE","TOT","IDX2015","M","1994-12",8.666134,
"COL","SHPRICE","TOT","IDX2015","M","1995-01",9.863071,
"COL","SHPRICE","TOT","IDX2015","M","1995-02",9.615913,
"COL","SHPRICE","TOT","IDX2015","M","1995-03",8.810518,
"COL","SHPRICE","TOT","IDX2015","M","1995-04",8.16311,
"COL","SHPRICE","TOT","IDX2015","M","1995-05",8.033917,
"COL","SHPRICE","TOT","IDX2015","M","1995-06",8.421931,
"COL","SHPRICE","TOT","IDX2015","M","1995-07",8.98353,
"COL","SHPRICE","TOT","IDX2015","M","1995-08",8.180907,
"COL","SHPRICE","TOT","IDX2015","M","1995-09",7.999471,
"COL","SHPRICE","TOT","IDX2015","M","1995-10",7.402852,
"COL","SHPRICE","TOT","IDX2015","M","1995-11",6.967972,
"COL","SHPRICE","TOT","IDX2015","M","1995-12",7.325556,
"COL","SHPRICE","TOT","IDX2015","M","1996-01",7.641397,
"COL","SHPRICE","TOT","IDX2015","M","1996-02",8.298298,
"COL","SHPRICE","TOT","IDX2015","M","1996-03",7.931224,
"COL","SHPRICE","TOT","IDX2015","M","1996-04",8.188148,
"COL","SHPRICE","TOT","IDX2015","M","1996-05",8.930855,
"COL","SHPRICE","TOT","IDX2015","M","1996-06",8.883482,
"COL","SHPRICE","TOT","IDX2015","M","1996-07",8.660528,
"COL","SHPRICE","TOT","IDX2015","M","1996-08",8.726603,
"COL","SHPRICE","TOT","IDX2015","M","1996-09",8.809828,
"COL","SHPRICE","TOT","IDX2015","M","1996-10",8.903225,
"COL","SHPRICE","TOT","IDX2015","M","1996-11",8.659777,
"COL","SHPRICE","TOT","IDX2015","M","1996-12",8.557914,
"COL","SHPRICE","TOT","IDX2015","M","1997-01",9.789205,
"COL","SHPRICE","TOT","IDX2015","M","1997-02",10.59506,
"COL","SHPRICE","TOT","IDX2015","M","1997-03",10.90545,
"COL","SHPRICE","TOT","IDX2015","M","1997-04",11.40626,
"COL","SHPRICE","TOT","IDX2015","M","1997-05",12.12444,
"COL","SHPRICE","TOT","IDX2015","M","1997-06",12.17273,
"COL","SHPRICE","TOT","IDX2015","M","1997-07",12.25013,
"COL","SHPRICE","TOT","IDX2015","M","1997-08",13.41596,
"COL","SHPRICE","TOT","IDX2015","M","1997-09",14.53985,
"COL","SHPRICE","TOT","IDX2015","M","1997-10",15.29117,
"COL","SHPRICE","TOT","IDX2015","M","1997-11",14.61734,
"COL","SHPRICE","TOT","IDX2015","M","1997-12",14.42704,
"COL","SHPRICE","TOT","IDX2015","M","1998-01",14.11272,
"COL","SHPRICE","TOT","IDX2015","M","1998-02",12.71577,
"COL","SHPRICE","TOT","IDX2015","M","1998-03",11.87683,
"COL","SHPRICE","TOT","IDX2015","M","1998-04",12.48025,
"COL","SHPRICE","TOT","IDX2015","M","1998-05",12.33603,
"COL","SHPRICE","TOT","IDX2015","M","1998-06",11.39285,
"COL","SHPRICE","TOT","IDX2015","M","1998-07",11.03754,
"COL","SHPRICE","TOT","IDX2015","M","1998-08",10.40606,
"COL","SHPRICE","TOT","IDX2015","M","1998-09",8.342497,
"COL","SHPRICE","TOT","IDX2015","M","1998-10",8.232531,
"COL","SHPRICE","TOT","IDX2015","M","1998-11",9.524574,
"COL","SHPRICE","TOT","IDX2015","M","1998-12",10.79463,
"COL","SHPRICE","TOT","IDX2015","M","1999-01",10.25162,
"COL","SHPRICE","TOT","IDX2015","M","1999-02",9.154738,
"COL","SHPRICE","TOT","IDX2015","M","1999-03",9.372109,
"COL","SHPRICE","TOT","IDX2015","M","1999-04",10.47353,
"COL","SHPRICE","TOT","IDX2015","M","1999-05",12.03991,
"COL","SHPRICE","TOT","IDX2015","M","1999-06",10.49738,
"COL","SHPRICE","TOT","IDX2015","M","1999-07",9.871736,
"COL","SHPRICE","TOT","IDX2015","M","1999-08",9.346086,
"COL","SHPRICE","TOT","IDX2015","M","1999-09",9.38044,
"COL","SHPRICE","TOT","IDX2015","M","1999-10",9.1293,
"COL","SHPRICE","TOT","IDX2015","M","1999-11",10.10539,
"COL","SHPRICE","TOT","IDX2015","M","1999-12",10.24279,
"COL","SHPRICE","TOT","IDX2015","M","2000-01",11.03917,
"COL","SHPRICE","TOT","IDX2015","M","2000-02",11.02932,
"COL","SHPRICE","TOT","IDX2015","M","2000-03",9.882038,
"COL","SHPRICE","TOT","IDX2015","M","2000-04",9.630502,
"COL","SHPRICE","TOT","IDX2015","M","2000-05",8.855938,
"COL","SHPRICE","TOT","IDX2015","M","2000-06",7.866064,
"COL","SHPRICE","TOT","IDX2015","M","2000-07",8.195265,
"COL","SHPRICE","TOT","IDX2015","M","2000-08",8.136679,
"COL","SHPRICE","TOT","IDX2015","M","2000-09",7.739665,
"COL","SHPRICE","TOT","IDX2015","M","2000-10",7.439584,
"COL","SHPRICE","TOT","IDX2015","M","2000-11",7.265762,
"COL","SHPRICE","TOT","IDX2015","M","2000-12",7.284228,
"COL","SHPRICE","TOT","IDX2015","M","2001-01",7.378309,
"COL","SHPRICE","TOT","IDX2015","M","2001-02",8.425806,
"COL","SHPRICE","TOT","IDX2015","M","2001-03",8.413953,
"COL","SHPRICE","TOT","IDX2015","M","2001-04",8.425958,
"COL","SHPRICE","TOT","IDX2015","M","2001-05",8.72826,
"COL","SHPRICE","TOT","IDX2015","M","2001-06",8.945641,
"COL","SHPRICE","TOT","IDX2015","M","2001-07",9.030699,
"COL","SHPRICE","TOT","IDX2015","M","2001-08",8.903761,
"COL","SHPRICE","TOT","IDX2015","M","2001-09",8.685854,
"COL","SHPRICE","TOT","IDX2015","M","2001-10",7.619593,
"COL","SHPRICE","TOT","IDX2015","M","2001-11",7.723202,
"COL","SHPRICE","TOT","IDX2015","M","2001-12",8.67445,
"COL","SHPRICE","TOT","IDX2015","M","2002-01",10.0081,
"COL","SHPRICE","TOT","IDX2015","M","2002-02",9.98845,
"COL","SHPRICE","TOT","IDX2015","M","2002-03",9.906175,
"COL","SHPRICE","TOT","IDX2015","M","2002-04",10.18893,
"COL","SHPRICE","TOT","IDX2015","M","2002-05",10.36636,
"COL","SHPRICE","TOT","IDX2015","M","2002-06",11.19351,
"COL","SHPRICE","TOT","IDX2015","M","2002-07",10.88653,
"COL","SHPRICE","TOT","IDX2015","M","2002-08",10.67711,
"COL","SHPRICE","TOT","IDX2015","M","2002-09",10.79837,
"COL","SHPRICE","TOT","IDX2015","M","2002-10",11.67861,
"COL","SHPRICE","TOT","IDX2015","M","2002-11",12.8221,
"COL","SHPRICE","TOT","IDX2015","M","2002-12",13.22411,
"COL","SHPRICE","TOT","IDX2015","M","2003-01",14.02237,
"COL","SHPRICE","TOT","IDX2015","M","2003-02",13.39083,
"COL","SHPRICE","TOT","IDX2015","M","2003-03",13.53817,
"COL","SHPRICE","TOT","IDX2015","M","2003-04",13.94533,
"COL","SHPRICE","TOT","IDX2015","M","2003-05",15.19372,
"COL","SHPRICE","TOT","IDX2015","M","2003-06",16.46919,
"COL","SHPRICE","TOT","IDX2015","M","2003-07",17.5119,
"COL","SHPRICE","TOT","IDX2015","M","2003-08",17.03902,
"COL","SHPRICE","TOT","IDX2015","M","2003-09",17.16665,
"COL","SHPRICE","TOT","IDX2015","M","2003-10",17.55742,
"COL","SHPRICE","TOT","IDX2015","M","2003-11",18.43594,
"COL","SHPRICE","TOT","IDX2015","M","2003-12",18.92623,
"COL","SHPRICE","TOT","IDX2015","M","2004-01",21.22777,
"COL","SHPRICE","TOT","IDX2015","M","2004-02",24.8895,
"COL","SHPRICE","TOT","IDX2015","M","2004-03",26.16224,
"COL","SHPRICE","TOT","IDX2015","M","2004-04",28.6652,
"COL","SHPRICE","TOT","IDX2015","M","2004-05",25.72243,
"COL","SHPRICE","TOT","IDX2015","M","2004-06",26.05371,
"COL","SHPRICE","TOT","IDX2015","M","2004-07",25.45419,
"COL","SHPRICE","TOT","IDX2015","M","2004-08",24.4648,
"COL","SHPRICE","TOT","IDX2015","M","2004-09",29.23665,
"COL","SHPRICE","TOT","IDX2015","M","2004-10",30.91532,
"COL","SHPRICE","TOT","IDX2015","M","2004-11",35.04288,
"COL","SHPRICE","TOT","IDX2015","M","2004-12",35.45666,
"COL","SHPRICE","TOT","IDX2015","M","2005-01",36.16724,
"COL","SHPRICE","TOT","IDX2015","M","2005-02",39.90165,
"COL","SHPRICE","TOT","IDX2015","M","2005-03",39.5365,
"COL","SHPRICE","TOT","IDX2015","M","2005-04",39.25501,
"COL","SHPRICE","TOT","IDX2015","M","2005-05",39.62956,
"COL","SHPRICE","TOT","IDX2015","M","2005-06",42.20512,
"COL","SHPRICE","TOT","IDX2015","M","2005-07",47.42832,
"COL","SHPRICE","TOT","IDX2015","M","2005-08",54.66416,
"COL","SHPRICE","TOT","IDX2015","M","2005-09",54.32112,
"COL","SHPRICE","TOT","IDX2015","M","2005-10",55.41666,
"COL","SHPRICE","TOT","IDX2015","M","2005-11",63.95483,
"COL","SHPRICE","TOT","IDX2015","M","2005-12",70.51375,
"COL","SHPRICE","TOT","IDX2015","M","2006-01",81.46692,
"COL","SHPRICE","TOT","IDX2015","M","2006-02",84.01855,
"COL","SHPRICE","TOT","IDX2015","M","2006-03",85.93027,
"COL","SHPRICE","TOT","IDX2015","M","2006-04",87.22231,
"COL","SHPRICE","TOT","IDX2015","M","2006-05",76.66666,
"COL","SHPRICE","TOT","IDX2015","M","2006-06",59.35843,
"COL","SHPRICE","TOT","IDX2015","M","2006-07",64.86765,
"COL","SHPRICE","TOT","IDX2015","M","2006-08",72.37218,
"COL","SHPRICE","TOT","IDX2015","M","2006-09",69.76169,
"COL","SHPRICE","TOT","IDX2015","M","2006-10",73.70128,
"COL","SHPRICE","TOT","IDX2015","M","2006-11",76.84852,
"COL","SHPRICE","TOT","IDX2015","M","2006-12",79.96249,
"COL","SHPRICE","TOT","IDX2015","M","2007-01",79.13938,
"COL","SHPRICE","TOT","IDX2015","M","2007-02",79.22694,
"COL","SHPRICE","TOT","IDX2015","M","2007-03",76.63399,
"COL","SHPRICE","TOT","IDX2015","M","2007-04",77.9698,
"COL","SHPRICE","TOT","IDX2015","M","2007-05",74.72842,
"COL","SHPRICE","TOT","IDX2015","M","2007-06",76.73387,
"COL","SHPRICE","TOT","IDX2015","M","2007-07",81.14072,
"COL","SHPRICE","TOT","IDX2015","M","2007-08",79.87509,
"COL","SHPRICE","TOT","IDX2015","M","2007-09",79.10621,
"COL","SHPRICE","TOT","IDX2015","M","2007-10",79.43182,
"COL","SHPRICE","TOT","IDX2015","M","2007-11",84.15936,
"COL","SHPRICE","TOT","IDX2015","M","2007-12",83.12454,
"COL","SHPRICE","TOT","IDX2015","M","2008-01",71.71658,
"COL","SHPRICE","TOT","IDX2015","M","2008-02",72.11146,
"COL","SHPRICE","TOT","IDX2015","M","2008-03",69.67576,
"COL","SHPRICE","TOT","IDX2015","M","2008-04",72.94347,
"COL","SHPRICE","TOT","IDX2015","M","2008-05",78.69095,
"COL","SHPRICE","TOT","IDX2015","M","2008-06",76.1481,
"COL","SHPRICE","TOT","IDX2015","M","2008-07",71.80469,
"COL","SHPRICE","TOT","IDX2015","M","2008-08",73.65646,
"COL","SHPRICE","TOT","IDX2015","M","2008-09",77.13934,
"COL","SHPRICE","TOT","IDX2015","M","2008-10",63.98245,
"COL","SHPRICE","TOT","IDX2015","M","2008-11",59.93306,
"COL","SHPRICE","TOT","IDX2015","M","2008-12",65.6214,
"COL","SHPRICE","TOT","IDX2015","M","2009-01",66.51193,
"COL","SHPRICE","TOT","IDX2015","M","2009-02",66.79173,
"COL","SHPRICE","TOT","IDX2015","M","2009-03",66.52296,
"COL","SHPRICE","TOT","IDX2015","M","2009-04",69.48096,
"COL","SHPRICE","TOT","IDX2015","M","2009-05",77.667,
"COL","SHPRICE","TOT","IDX2015","M","2009-06",83.20149,
"COL","SHPRICE","TOT","IDX2015","M","2009-07",86.64597,
"COL","SHPRICE","TOT","IDX2015","M","2009-08",92.40363,
"COL","SHPRICE","TOT","IDX2015","M","2009-09",96.89241,
"COL","SHPRICE","TOT","IDX2015","M","2009-10",101.8404,
"COL","SHPRICE","TOT","IDX2015","M","2009-11",101.0898,
"COL","SHPRICE","TOT","IDX2015","M","2009-12",105.8809,
"COL","SHPRICE","TOT","IDX2015","M","2010-01",106.4489,
"COL","SHPRICE","TOT","IDX2015","M","2010-02",105.7946,
"COL","SHPRICE","TOT","IDX2015","M","2010-03",109.8537,
"COL","SHPRICE","TOT","IDX2015","M","2010-04",114.2298,
"COL","SHPRICE","TOT","IDX2015","M","2010-05",111.3145,
"COL","SHPRICE","TOT","IDX2015","M","2010-06",113.2555,
"COL","SHPRICE","TOT","IDX2015","M","2010-07",118.6207,
"COL","SHPRICE","TOT","IDX2015","M","2010-08",123.9145,
"COL","SHPRICE","TOT","IDX2015","M","2010-09",133.056,
"COL","SHPRICE","TOT","IDX2015","M","2010-10",143.548,
"COL","SHPRICE","TOT","IDX2015","M","2010-11",142.3763,
"COL","SHPRICE","TOT","IDX2015","M","2010-12",142.4648,
"COL","SHPRICE","TOT","IDX2015","M","2011-01",138.0895,
"COL","SHPRICE","TOT","IDX2015","M","2011-02",132.1337,
"COL","SHPRICE","TOT","IDX2015","M","2011-03",134.3785,
"COL","SHPRICE","TOT","IDX2015","M","2011-04",131.5867,
"COL","SHPRICE","TOT","IDX2015","M","2011-05",132.2984,
"COL","SHPRICE","TOT","IDX2015","M","2011-06",134.1042,
"COL","SHPRICE","TOT","IDX2015","M","2011-07",127.7257,
"COL","SHPRICE","TOT","IDX2015","M","2011-08",124.8624,
"COL","SHPRICE","TOT","IDX2015","M","2011-09",126.6861,
"COL","SHPRICE","TOT","IDX2015","M","2011-10",125.0155,
"COL","SHPRICE","TOT","IDX2015","M","2011-11",121.1763,
"COL","SHPRICE","TOT","IDX2015","M","2011-12",122.3838,
"COL","SHPRICE","TOT","IDX2015","M","2012-01",124.5641,
"COL","SHPRICE","TOT","IDX2015","M","2012-02",130.659,
"COL","SHPRICE","TOT","IDX2015","M","2012-03",134.3832,
"COL","SHPRICE","TOT","IDX2015","M","2012-04",136.2278,
"COL","SHPRICE","TOT","IDX2015","M","2012-05",135.9139,
"COL","SHPRICE","TOT","IDX2015","M","2012-06",128.2238,
"COL","SHPRICE","TOT","IDX2015","M","2012-07",129.2324,
"COL","SHPRICE","TOT","IDX2015","M","2012-08",129.4142,
"COL","SHPRICE","TOT","IDX2015","M","2012-09",131.0412,
"COL","SHPRICE","TOT","IDX2015","M","2012-10",136.0359,
"COL","SHPRICE","TOT","IDX2015","M","2012-11",135.422,
"COL","SHPRICE","TOT","IDX2015","M","2012-12",140.5682,
"COL","SHPRICE","TOT","IDX2015","M","2013-01",143.6109,
"COL","SHPRICE","TOT","IDX2015","M","2013-02",144.6607,
"COL","SHPRICE","TOT","IDX2015","M","2013-03",139.1392,
"COL","SHPRICE","TOT","IDX2015","M","2013-04",134.0724,
"COL","SHPRICE","TOT","IDX2015","M","2013-05",131.2013,
"COL","SHPRICE","TOT","IDX2015","M","2013-06",126.5416,
"COL","SHPRICE","TOT","IDX2015","M","2013-07",127.7397,
"COL","SHPRICE","TOT","IDX2015","M","2013-08",133.9325,
"COL","SHPRICE","TOT","IDX2015","M","2013-09",136.7383,
"COL","SHPRICE","TOT","IDX2015","M","2013-10",137.0141,
"COL","SHPRICE","TOT","IDX2015","M","2013-11",129.6605,
"COL","SHPRICE","TOT","IDX2015","M","2013-12",125.4592,
"COL","SHPRICE","TOT","IDX2015","M","2014-01",118.7225,
"COL","SHPRICE","TOT","IDX2015","M","2014-02",116.9051,
"COL","SHPRICE","TOT","IDX2015","M","2014-03",124.3605,
"COL","SHPRICE","TOT","IDX2015","M","2014-04",129.9596,
"COL","SHPRICE","TOT","IDX2015","M","2014-05",129.732,
"COL","SHPRICE","TOT","IDX2015","M","2014-06",132.6831,
"COL","SHPRICE","TOT","IDX2015","M","2014-07",131.69,
"COL","SHPRICE","TOT","IDX2015","M","2014-08",134.9193,
"COL","SHPRICE","TOT","IDX2015","M","2014-09",134.422,
"COL","SHPRICE","TOT","IDX2015","M","2014-10",126.1608,
"COL","SHPRICE","TOT","IDX2015","M","2014-11",124.195,
"COL","SHPRICE","TOT","IDX2015","M","2014-12",114.3386,
"COL","SHPRICE","TOT","IDX2015","M","2015-01",109.5328,
"COL","SHPRICE","TOT","IDX2015","M","2015-02",108.4582,
"COL","SHPRICE","TOT","IDX2015","M","2015-03",100.3967,
"COL","SHPRICE","TOT","IDX2015","M","2015-04",105.8762,
"COL","SHPRICE","TOT","IDX2015","M","2015-05",105.6377,
"COL","SHPRICE","TOT","IDX2015","M","2015-06",102.5459,
"COL","SHPRICE","TOT","IDX2015","M","2015-07",101.8622,
"COL","SHPRICE","TOT","IDX2015","M","2015-08",96.49225,
"COL","SHPRICE","TOT","IDX2015","M","2015-09",95.8147,
"COL","SHPRICE","TOT","IDX2015","M","2015-10",96.8691,
"COL","SHPRICE","TOT","IDX2015","M","2015-11",90.12077,
"COL","SHPRICE","TOT","IDX2015","M","2015-12",86.39345,
"COL","SHPRICE","TOT","IDX2015","M","2016-01",87.34296,
"COL","SHPRICE","TOT","IDX2015","M","2016-02",94.15889,
"COL","SHPRICE","TOT","IDX2015","M","2016-03",100.9942,
"COL","SHPRICE","TOT","IDX2015","M","2016-04",104.9904,
"COL","SHPRICE","TOT","IDX2015","M","2016-05",102.7542,
"COL","SHPRICE","TOT","IDX2015","M","2016-06",102.1124,
"COL","SHPRICE","TOT","IDX2015","M","2016-07",102.5483,
"COL","SHPRICE","TOT","IDX2015","M","2016-08",104.1209,
"COL","SHPRICE","TOT","IDX2015","M","2016-09",106.4069,
"COL","SHPRICE","TOT","IDX2015","M","2016-10",105.152,
"COL","SHPRICE","TOT","IDX2015","M","2016-11",102.4107,
"COL","SHPRICE","TOT","IDX2015","M","2016-12",103.4387,
"COL","SHPRICE","TOT","IDX2015","M","2017-01",106.0565,
"COL","SHPRICE","TOT","IDX2015","M","2017-02",104.5265,
"COL","SHPRICE","TOT","IDX2015","M","2017-03",104.3377,
"COL","SHPRICE","TOT","IDX2015","M","2017-04",106.4333,
"COL","SHPRICE","TOT","IDX2015","M","2017-05",110.6696,
"COL","SHPRICE","TOT","IDX2015","M","2017-06",112.5904,
"COL","SHPRICE","TOT","IDX2015","M","2017-07",114.9167,
"COL","SHPRICE","TOT","IDX2015","M","2017-08",114.4622,
"COL","SHPRICE","TOT","IDX2015","M","2017-09",116.0364,
"COL","SHPRICE","TOT","IDX2015","M","2017-10",114.4233,
"COL","SHPRICE","TOT","IDX2015","M","2017-11",111.8887,
"COL","SHPRICE","TOT","IDX2015","M","2017-12",114.4629,
"COL","SHPRICE","TOT","IDX2015","M","2018-01",120.526,
"COL","SHPRICE","TOT","IDX2015","M","2018-02",118.2703,
"COL","SHPRICE","TOT","IDX2015","M","2018-03",114.1646,
"COL","SHPRICE","TOT","IDX2015","M","2018-04",119.8515,
"COL","SHPRICE","TOT","IDX2015","M","2018-05",119.7272,
"COL","SHPRICE","TOT","IDX2015","M","2018-06",120.2486,
"COL","SHPRICE","TOT","IDX2015","M","2018-07",120.3993,
"COL","SHPRICE","TOT","IDX2015","M","2018-08",119.1747,
"COL","SHPRICE","TOT","IDX2015","M","2018-09",116.3596,
"COL","SHPRICE","TOT","IDX2015","M","2018-10",113.2834,
"COL","SHPRICE","TOT","IDX2015","M","2018-11",108.7286,
"COL","SHPRICE","TOT","IDX2015","M","2018-12",105.1893,
"COL","SHPRICE","TOT","IDX2015","M","2019-01",108.5382,
"COL","SHPRICE","TOT","IDX2015","M","2019-02",115.5072,
"COL","SHPRICE","TOT","IDX2015","M","2019-03",121.3776,
"COL","SHPRICE","TOT","IDX2015","M","2019-04",123.8687,
"COL","SHPRICE","TOT","IDX2015","M","2019-05",117.3068,
"COL","SHPRICE","TOT","IDX2015","M","2019-06",118.5663,
"COL","SHPRICE","TOT","IDX2015","M","2019-07",123.3007,
"COL","SHPRICE","TOT","IDX2015","M","2019-08",119.2291,
"COL","SHPRICE","TOT","IDX2015","M","2019-09",122.9673,
"COL","SHPRICE","TOT","IDX2015","M","2019-10",124.195,
"COL","SHPRICE","TOT","IDX2015","M","2019-11",125.8524,
"COL","SHPRICE","TOT","IDX2015","M","2019-12",126.4545,
"COL","SHPRICE","TOT","IDX2015","M","2020-01",128.0156,
"COL","SHPRICE","TOT","IDX2015","M","2020-02",127.2525,
"COL","SHPRICE","TOT","IDX2015","M","2020-03",93.55282,
"COL","SHPRICE","TOT","IDX2015","M","2020-04",89.56831,
"EST","SHPRICE","TOT","IDX2015","M","1996-06",10.98623,
"EST","SHPRICE","TOT","IDX2015","M","1996-07",10.81279,
"EST","SHPRICE","TOT","IDX2015","M","1996-08",11.20022,
"EST","SHPRICE","TOT","IDX2015","M","1996-09",11.29013,
"EST","SHPRICE","TOT","IDX2015","M","1996-10",12.036,
"EST","SHPRICE","TOT","IDX2015","M","1996-11",13.05094,
"EST","SHPRICE","TOT","IDX2015","M","1996-12",17.17069,
"EST","SHPRICE","TOT","IDX2015","M","1997-01",21.37244,
"EST","SHPRICE","TOT","IDX2015","M","1997-02",21.9885,
"EST","SHPRICE","TOT","IDX2015","M","1997-03",25.85172,
"EST","SHPRICE","TOT","IDX2015","M","1997-04",30.21384,
"EST","SHPRICE","TOT","IDX2015","M","1997-05",29.59914,
"EST","SHPRICE","TOT","IDX2015","M","1997-06",30.49403,
"EST","SHPRICE","TOT","IDX2015","M","1997-07",36.88535,
"EST","SHPRICE","TOT","IDX2015","M","1997-08",49.8429,
"EST","SHPRICE","TOT","IDX2015","M","1997-09",53.10878,
"EST","SHPRICE","TOT","IDX2015","M","1997-10",47.86398,
"EST","SHPRICE","TOT","IDX2015","M","1997-11",29.11466,
"EST","SHPRICE","TOT","IDX2015","M","1997-12",29.49929,
"EST","SHPRICE","TOT","IDX2015","M","1998-01",31.847,
"EST","SHPRICE","TOT","IDX2015","M","1998-02",27.14319,
"EST","SHPRICE","TOT","IDX2015","M","1998-03",29.46297,
"EST","SHPRICE","TOT","IDX2015","M","1998-04",29.11373,
"EST","SHPRICE","TOT","IDX2015","M","1998-05",23.87455,
"EST","SHPRICE","TOT","IDX2015","M","1998-06",16.64838,
"EST","SHPRICE","TOT","IDX2015","M","1998-07",15.58477,
"EST","SHPRICE","TOT","IDX2015","M","1998-08",15.86986,
"EST","SHPRICE","TOT","IDX2015","M","1998-09",15.73021,
"EST","SHPRICE","TOT","IDX2015","M","1998-10",11.5158,
"EST","SHPRICE","TOT","IDX2015","M","1998-11",11.74034,
"EST","SHPRICE","TOT","IDX2015","M","1998-12",10.95135,
"EST","SHPRICE","TOT","IDX2015","M","1999-01",10.90553,
"EST","SHPRICE","TOT","IDX2015","M","1999-02",12.53218,
"EST","SHPRICE","TOT","IDX2015","M","1999-03",13.45279,
"EST","SHPRICE","TOT","IDX2015","M","1999-04",13.77541,
"EST","SHPRICE","TOT","IDX2015","M","1999-05",14.06373,
"EST","SHPRICE","TOT","IDX2015","M","1999-06",13.15724,
"EST","SHPRICE","TOT","IDX2015","M","1999-07",13.42499,
"EST","SHPRICE","TOT","IDX2015","M","1999-08",13.1618,
"EST","SHPRICE","TOT","IDX2015","M","1999-09",12.35171,
"EST","SHPRICE","TOT","IDX2015","M","1999-10",11.3751,
"EST","SHPRICE","TOT","IDX2015","M","1999-11",11.66365,
"EST","SHPRICE","TOT","IDX2015","M","1999-12",13.75708,
"EST","SHPRICE","TOT","IDX2015","M","2000-01",16.01402,
"EST","SHPRICE","TOT","IDX2015","M","2000-02",18.09108,
"EST","SHPRICE","TOT","IDX2015","M","2000-03",19.66305,
"EST","SHPRICE","TOT","IDX2015","M","2000-04",18.22198,
"EST","SHPRICE","TOT","IDX2015","M","2000-05",17.57326,
"EST","SHPRICE","TOT","IDX2015","M","2000-06",15.94336,
"EST","SHPRICE","TOT","IDX2015","M","2000-07",16.02213,
"EST","SHPRICE","TOT","IDX2015","M","2000-08",15.91324,
"EST","SHPRICE","TOT","IDX2015","M","2000-09",16.37545,
"EST","SHPRICE","TOT","IDX2015","M","2000-10",15.84837,
"EST","SHPRICE","TOT","IDX2015","M","2000-11",16.58165,
"EST","SHPRICE","TOT","IDX2015","M","2000-12",15.99433,
"EST","SHPRICE","TOT","IDX2015","M","2001-01",16.22138,
"EST","SHPRICE","TOT","IDX2015","M","2001-02",15.84374,
"EST","SHPRICE","TOT","IDX2015","M","2001-03",14.70385,
"EST","SHPRICE","TOT","IDX2015","M","2001-04",14.81622,
"EST","SHPRICE","TOT","IDX2015","M","2001-05",16.34997,
"EST","SHPRICE","TOT","IDX2015","M","2001-06",16.3963,
"EST","SHPRICE","TOT","IDX2015","M","2001-07",16.17736,
"EST","SHPRICE","TOT","IDX2015","M","2001-08",15.28306,
"EST","SHPRICE","TOT","IDX2015","M","2001-09",13.49446,
"EST","SHPRICE","TOT","IDX2015","M","2001-10",14.32273,
"EST","SHPRICE","TOT","IDX2015","M","2001-11",15.2124,
"EST","SHPRICE","TOT","IDX2015","M","2001-12",16.4021,
"EST","SHPRICE","TOT","IDX2015","M","2002-01",17.82232,
"EST","SHPRICE","TOT","IDX2015","M","2002-02",19.03171,
"EST","SHPRICE","TOT","IDX2015","M","2002-03",20.28629,
"EST","SHPRICE","TOT","IDX2015","M","2002-04",21.42849,
"EST","SHPRICE","TOT","IDX2015","M","2002-05",21.44007,
"EST","SHPRICE","TOT","IDX2015","M","2002-06",20.78672,
"EST","SHPRICE","TOT","IDX2015","M","2002-07",19.83913,
"EST","SHPRICE","TOT","IDX2015","M","2002-08",19.0572,
"EST","SHPRICE","TOT","IDX2015","M","2002-09",19.93412,
"EST","SHPRICE","TOT","IDX2015","M","2002-10",20.87245,
"EST","SHPRICE","TOT","IDX2015","M","2002-11",22.58575,
"EST","SHPRICE","TOT","IDX2015","M","2002-12",24.55275,
"EST","SHPRICE","TOT","IDX2015","M","2003-01",24.3871,
"EST","SHPRICE","TOT","IDX2015","M","2003-02",24.15541,
"EST","SHPRICE","TOT","IDX2015","M","2003-03",23.85307,
"EST","SHPRICE","TOT","IDX2015","M","2003-04",25.23506,
"EST","SHPRICE","TOT","IDX2015","M","2003-05",27.52874,
